timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360781834,SITTING,-1.5190501,2.157,9.594001,-5.5E-4,0.0086624995,0.0064625
1756360781854,SITTING,-1.4970001,2.14905,9.60105,-0.00275,-0.004125,0.0075625
1756360781874,SITTING,-1.5090001,2.1420002,9.60105,-0.00385,-0.018975,0.0022
1756360781894,SITTING,-1.5109501,2.13,9.62205,4.125E-4,-0.0083875,0.0044
1756360781914,SITTING,-1.4419501,2.1349502,9.574051,0.0111375,0.0012375,0.010725
1756360781934,SITTING,-1.437,2.15895,9.517051,0.0111375,-0.003025,0.0022
1756360781954,SITTING,-1.4680501,2.1760502,9.523951,0.0037125,0.0023375,-0.003025
1756360781974,SITTING,-1.4950501,2.1709502,9.559951,0.0015125,0.0066,-0.003025
1756360781994,SITTING,-1.4899501,2.1730502,9.56505,4.125E-4,1.375E-4,-0.003025
1756360782014,SITTING,-1.45905,2.1780002,9.558001,-0.00165,-9.625E-4,-0.003025
1756360782033,SITTING,-1.5280501,2.1780002,9.63405,-0.00385,0.0086624995,-0.005225
1756360782054,SITTING,-1.5259501,2.18295,9.61995,0.0089375,0.0097624995,0.0012375
1756360782073,SITTING,-1.4950501,2.19705,9.562051,0.0143,0.0023375,0.0022
1756360782093,SITTING,-1.4970001,2.18805,9.534,0.0100375,0.0033,-9.625E-4
1756360782113,SITTING,-1.50195,2.1690001,9.535951,0.005775,0.0044,-0.0020625
1756360782133,SITTING,-1.5499501,2.16405,9.5460005,0.006875,-9.625E-4,-0.0020625
1756360782153,SITTING,-1.473,2.1760502,9.517051,0.007975,0.0023375,0.0044
1756360782174,SITTING,-1.4950501,2.16405,9.514951,0.0100375,0.0160875,0.0012375
1756360782193,SITTING,-1.5109501,2.16105,9.562051,-0.00275,-0.001925,-9.625E-4
1756360782213,SITTING,-1.4950501,2.1660001,9.58395,-0.00385,-0.005225,-0.0020625
1756360782233,SITTING,-1.5090001,2.1690001,9.58605,0.0037125,0.0033,-0.003025
1756360782253,SITTING,-1.5160501,2.1730502,9.579,0.004675,-0.003025,1.375E-4
1756360782272,SITTING,-1.50705,2.18295,9.579,0.004675,-0.0094875,1.375E-4
1756360782292,SITTING,-1.473,2.18805,9.55305,0.0089375,-0.0061875,0.0033
1756360782312,SITTING,-1.4800501,2.19495,9.555,0.0100375,0.0055,0.0012375
1756360782332,SITTING,-1.54005,2.20005,9.58395,0.0132,0.0075625,0.0022
1756360782352,SITTING,-1.521,2.2090502,9.519,0.022824999,0.0075625,0.0075625
1756360782372,SITTING,-1.50195,2.19495,9.517051,0.0165,0.0055,0.0097624995
1756360782392,SITTING,-1.4640001,2.1760502,9.531,0.005775,-0.0072875,0.0097624995
1756360782412,SITTING,-1.4779501,2.2069502,9.51,0.0037125,-0.0083875,1.375E-4
1756360782432,SITTING,-1.50195,2.2380002,9.507001,0.004675,0.0055,-0.003025
1756360782452,SITTING,-1.54005,2.217,9.555,0.0015125,0.0171875,-9.625E-4
1756360782472,SITTING,-1.5000001,2.20005,9.579,-0.00275,-0.003025,0.0044
1756360782492,SITTING,-1.4419501,2.18295,9.547951,-0.00275,-0.01265,0.0033
1756360782512,SITTING,-1.43505,2.181,9.535951,0.005775,0.0023375,1.375E-4
1756360782532,SITTING,-1.4760001,2.1780002,9.562051,0.006875,0.0108624995,-0.004125
1756360782552,SITTING,-1.50705,2.1760502,9.59805,0.0026125,0.0012375,-0.0083875
1756360782572,SITTING,-1.4830501,2.1780002,9.59595,0.005775,1.375E-4,-0.0083875
1756360782591,SITTING,-1.4830501,2.181,9.571951,0.0165,0.0171875,-0.0083875
1756360782611,SITTING,-1.521,2.21895,9.502951,0.022824999,0.02255,-0.01375
1756360782631,SITTING,-1.5469501,2.26395,9.495001,0.0132,0.011825,-0.01375
1756360782653,SITTING,-1.5790501,2.25195,9.498,4.125E-4,-0.005225,-0.01265
1756360782671,SITTING,-1.59,2.25705,9.46695,0.004675,-0.003025,-0.0094875
1756360782692,SITTING,-1.60695,2.25195,9.472051,4.125E-4,0.0012375,1.375E-4
1756360782711,SITTING,-1.54005,2.23305,9.474,-0.0070125,-0.0061875,0.010725
1756360782731,SITTING,-1.4610001,2.2090502,9.522,-0.0187,-0.0169125,0.010725
1756360782751,SITTING,-1.4610001,2.18505,9.58905,-0.0207625,-0.01155,0.0064625
1756360782771,SITTING,-1.4470501,2.1660001,9.639001,-0.0144375,1.375E-4,0.0033
1756360782791,SITTING,-1.45905,2.154,9.63,-0.0059125,1.375E-4,-9.625E-4
1756360782811,SITTING,-1.521,2.16105,9.58905,0.006875,0.0033,-0.0083875
1756360782831,SITTING,-1.55505,2.2020001,9.538951,0.0174625,0.0086624995,-0.005225
1756360782851,SITTING,-1.5280501,2.2399502,9.472051,0.0185625,0.0066,-9.625E-4
1756360782871,SITTING,-1.54005,2.25,9.45495,0.007975,0.0044,-0.0020625
1756360782890,SITTING,-1.5000001,2.229,9.472051,-0.00385,-0.003025,0.0022
1756360782910,SITTING,-1.50705,2.2050002,9.5119505,-0.0155375,-0.0061875,-9.625E-4
1756360782931,SITTING,-1.50405,2.19705,9.571951,-0.0144375,0.0012375,1.375E-4
1756360782951,SITTING,-1.4830501,2.193,9.570001,-0.0070125,0.0033,0.0022
1756360782970,SITTING,-1.5109501,2.20005,9.58905,-0.0081124995,-0.004125,-0.0020625
1756360782990,SITTING,-1.5280501,2.2069502,9.60105,-0.0048125,-0.0061875,-0.0020625
1756360783011,SITTING,-1.5090001,2.19705,9.58605,0.004675,0.0012375,0.0022
1756360783030,SITTING,-1.4440501,2.19495,9.51,0.0122375,0.0044,0.0033
1756360783050,SITTING,-1.45605,2.2050002,9.472051,0.0089375,0.0086624995,-0.004125
1756360783070,SITTING,-1.45905,2.20005,9.46905,0.0037125,0.0182875,-0.005225
1756360783090,SITTING,-1.5090001,2.2020001,9.51,-0.0048125,0.02145,-0.0094875
1756360783109,SITTING,-1.5640501,2.2090502,9.56505,-0.0070125,0.012925,-0.01375
1756360783130,SITTING,-1.5790501,2.2069502,9.61005,-0.00385,0.0097624995,-0.0083875
1756360783149,SITTING,-1.521,2.193,9.62205,0.004675,0.015125,-9.625E-4
1756360783169,SITTING,-1.5139501,2.1760502,9.642,0.0089375,0.0075625,-0.003025
1756360783189,SITTING,-1.54305,2.1730502,9.675,0.0143,-0.003025,-0.005225
1756360783209,SITTING,-1.5259501,2.20005,9.658051,0.0281875,-0.001925,-0.005225
1756360783229,SITTING,-1.452,2.19495,9.55305,0.0292875,-0.039325,-0.004125
1756360783249,SITTING,-1.521,2.25705,9.45495,0.0452375,1.375E-4,-0.0158125
1756360783269,SITTING,-1.5190501,2.262,9.369,0.0506,0.031075,-0.004125
1756360783289,SITTING,-1.5790501,2.262,9.33495,0.0270875,0.012925,-0.0105875
1756360783309,SITTING,-1.6290001,2.2759502,9.41205,-0.0059125,-0.018975,-0.01265
1756360783329,SITTING,-1.62195,2.2999501,9.40695,-0.0070125,-0.01155,-0.004125
1756360783349,SITTING,-1.5979501,2.29605,9.46395,-0.010175,0.0086624995,0.0064625
1756360783369,SITTING,-1.5000001,2.23305,9.5460005,-0.027224999,-0.003025,0.0149875
1756360783389,SITTING,-1.4640001,2.18505,9.658051,-0.0400125,-0.0275,0.0075625
1756360783410,SITTING,-1.4320501,2.15205,9.68505,-0.0240625,-0.0232375,0.0044
1756360783429,SITTING,-1.473,2.1420002,9.64605,0.0026125,0.0023375,0.0022
1756360783449,SITTING,-1.5190501,2.19,9.58395,0.0165,0.0033,-0.0020625
1756360783470,SITTING,-1.5450001,2.23305,9.493051,0.022824999,0.0066,-0.004125
1756360783489,SITTING,-1.5450001,2.26005,9.44505,0.0207625,0.0171875,0.0012375
1756360783508,SITTING,-1.54005,2.2720501,9.45195,0.006875,0.0023375,0.0012375
1756360783528,SITTING,-1.4899501,2.2789502,9.43305,-0.00275,-0.01045,0.0022
1756360783549,SITTING,-1.4610001,2.2480502,9.46395,-0.010175,0.0012375,0.0033
1756360783568,SITTING,-1.4970001,2.22405,9.547951,-0.0207625,0.0012375,-0.004125
1756360783588,SITTING,-1.5619501,2.214,9.60795,-0.0207625,-0.005225,-0.0083875
1756360783609,SITTING,-1.5619501,2.2090502,9.603001,-0.010175,-9.625E-4,-0.0020625
1756360783628,SITTING,-1.5469501,2.2090502,9.57705,-0.00165,0.0066,0.0022
1756360783648,SITTING,-1.5000001,2.2090502,9.567,4.125E-4,0.0044,0.0033
1756360783671,SITTING,-1.50405,2.21895,9.541051,0.0015125,0.0066,-0.0020625
1756360783688,SITTING,-1.52295,2.22405,9.531,4.125E-4,0.0033,-0.003025
1756360783707,SITTING,-1.5160501,2.226,9.498,0.0015125,0.0012375,-0.0020625
1756360783727,SITTING,-1.5280501,2.2120502,9.514951,4.125E-4,0.0044,-0.0020625
1756360783748,SITTING,-1.5090001,2.214,9.502951,-5.5E-4,0.0023375,1.375E-4
1756360783768,SITTING,-1.5280501,2.229,9.5119505,-0.009075,-0.004125,-0.004125
1756360783787,SITTING,-1.5450001,2.226,9.543,-0.0133375,-0.004125,-0.005225
1756360783807,SITTING,-1.5259501,2.214,9.562051,-0.0070125,0.0086624995,1.375E-4
1756360783827,SITTING,-1.54005,2.2050002,9.574051,-0.0070125,0.0023375,1.375E-4
1756360783847,SITTING,-1.5280501,2.2120502,9.579,-0.011275,-0.0169125,1.375E-4
1756360783867,SITTING,-1.50705,2.2069502,9.567,-0.00385,-0.0061875,1.375E-4
1756360783887,SITTING,-1.4950501,2.2120502,9.55095,0.005775,0.0108624995,0.0022
1756360783907,SITTING,-1.52295,2.226,9.523951,0.0037125,0.0023375,1.375E-4
1756360783927,SITTING,-1.5330001,2.2360501,9.514951,-0.00165,-0.004125,-0.0020625
1756360783947,SITTING,-1.5190501,2.22405,9.49995,-0.00165,0.0086624995,-9.625E-4
1756360783967,SITTING,-1.54005,2.20005,9.534,-0.0070125,0.0086624995,1.375E-4
1756360783988,SITTING,-1.52295,2.19705,9.547951,-0.0144375,-0.0061875,0.0022
1756360784007,SITTING,-1.521,2.20005,9.55305,-0.012375,-0.0094875,-9.625E-4
