timestamp_ms,label,ax,ay,az,gx,gy,gz
1756360086519,WALKING,-0.92505,1.77795,8.229,0.1137125,0.1513875,-0.4940375
1756360086540,WALKING,-1.50405,1.5130501,9.3490505,-0.053625,0.4049375,-0.32793748
1756360086559,WALKING,-1.45395,1.1029501,9.795,-0.09625,0.4720375,-0.1255375
1756360086579,WALKING,-1.03695,0.711,9.816001,-0.168575,0.3069,0.02585
1756360086599,WALKING,-0.92295,0.53295004,9.883051,-0.287925,0.0779625,0.0418
1756360086618,WALKING,-0.98505,0.50895,9.936001,-0.3454,-0.0903375,-0.001925
1756360086638,WALKING,-0.62295,0.33195,10.092,-0.2996125,-0.1830125,0.0023375
1756360086659,WALKING,0.075,0.23400001,10.056001,-0.1164625,-0.1926375,-0.01045
1756360086678,WALKING,0.321,0.50895,9.382951,0.1967625,-0.1010625,-0.1755875
1756360086699,WALKING,0.11595,1.146,8.736,0.4258375,-0.022275,-0.4450875
1756360086719,WALKING,-0.22605,1.8100501,8.18595,0.54835,0.0928125,-0.6474875
1756360086739,WALKING,-0.49605003,2.367,8.14995,0.5429875,0.2195875,-0.737
1756360086759,WALKING,-0.95595,2.5900502,8.689051,0.453475,0.367675,-0.75075
1756360086778,WALKING,-1.3219501,2.56605,9.51,0.3832125,0.502975,-0.709225
1756360086798,WALKING,-1.52295,2.4750001,10.080001,0.386375,0.59565,-0.6336
1756360086818,WALKING,-1.557,2.39805,10.377001,0.420475,0.59345,-0.575025
1756360086838,WALKING,-1.52295,2.32695,10.477051,0.437525,0.4816625,-0.540925
1756360086857,WALKING,-1.3729501,2.2069502,10.647,0.4076875,0.3315125,-0.51535
1756360086877,WALKING,-1.1040001,2.121,10.95405,0.3735875,0.217525,-0.5005
1756360086897,WALKING,-0.76905006,1.968,11.01795,0.402325,0.1439625,-0.4929375
1756360086917,WALKING,-0.36495003,1.9560001,11.104051,0.4662625,0.08745,-0.5292375
1756360086939,WALKING,0.25395,2.7169502,10.8,0.5526125,0.011825,-0.606925
1756360086958,WALKING,0.24705002,2.8650002,9.193951,0.5962,-0.1106875,-0.7038625
1756360086978,WALKING,-0.48000002,2.87505,9.213,0.302225,0.0257125,-0.7646375
1756360086997,WALKING,-1.0159501,2.4490502,11.064,-0.236775,0.2217875,-0.710325
1756360087017,WALKING,-1.3249501,1.2210001,12.691951,-0.5190625,0.1854875,-0.6026625
1756360087038,WALKING,-1.16205,0.028050002,13.369051,-0.3859625,0.163075,-0.5324
1756360087056,WALKING,-0.192,-0.07395,12.538051,0.0369875,-0.1309,-0.6026625
1756360087078,WALKING,0.56295,0.76095,9.876,0.537625,-0.711425,-0.8595125
1756360087098,WALKING,0.88905007,1.82895,7.314,0.78155,-1.013925,-1.1066
1756360087117,WALKING,0.549,2.47005,6.50505,0.61545,-0.8531875,-1.2205875
1756360087136,WALKING,0.079950005,2.5210502,7.3669505,0.285175,-0.4345,-1.1545875
1756360087157,WALKING,0.00795,2.08695,8.418,0.0944625,-0.0286,-0.962775
1756360087177,WALKING,-0.075,1.434,8.899051,0.0594,0.29315,-0.8306375
1756360087196,WALKING,-0.32595003,0.94305,9.132,0.00495,0.32505,-0.8402625
1756360087216,WALKING,-0.58305,0.708,9.69705,-0.1441,0.011825,-0.92125
1756360087236,WALKING,-0.726,0.77805007,10.003051,-0.16335,-0.289575,-0.997975
1756360087255,WALKING,-0.63000005,0.93600005,9.4480505,0.0103124995,-0.377025,-0.9989375
1756360087275,WALKING,-0.384,1.1850001,8.892,0.169125,-0.323675,-0.9681375
1756360087295,WALKING,-0.29295,1.3930501,8.542951,0.24475,-0.24695,-0.962775
1756360087315,WALKING,-0.35700002,1.6470001,8.370001,0.25959998,-0.174625,-0.9744625
1756360087335,WALKING,-0.59505004,1.86705,8.511001,0.21065,-0.1362625,-0.980925
1756360087355,WALKING,-0.87495005,1.9579501,9.02595,0.1296625,-0.091437496,-0.94888747
1756360087375,WALKING,-1.0830001,1.968,9.661051,0.091299996,-0.0402875,-0.88825
1756360087395,WALKING,-1.1689501,2.08995,10.053,0.1392875,0.0033,-0.81895
